2024-12-19 17:48:06,357 INFO  [main] my-project.GatewayApplication: Started GatewayApplication in 26.095 seconds (JVM running for 27.989)
2024-12-19 17:48:17,944 INFO  [SpringApplicationShutdownHook] my-project.EurekaServiceRegistry: Unregistering application GATEWAY with eureka with status DOWN
2024-12-19 17:48:17,944 INFO  [SpringApplicationShutdownHook] my-project.DiscoveryClient: Saw local status change event StatusChangeEvent [timestamp=1734612497944, current=DOWN, previous=UP]
2024-12-19 17:48:17,944 INFO  [DiscoveryClient-InstanceInfoReplicator-0] my-project.DiscoveryClient: DiscoveryClient_GATEWAY/host.docker.internal:gateway:8080: registering service...
2024-12-19 17:48:17,960 INFO  [DiscoveryClient-InstanceInfoReplicator-0] my-project.DiscoveryClient: DiscoveryClient_GATEWAY/host.docker.internal:gateway:8080 - registration status: 204
2024-12-19 17:48:20,097 INFO  [SpringApplicationShutdownHook] my-project.DiscoveryClient: Shutting down DiscoveryClient ...
2024-12-19 17:48:23,112 INFO  [SpringApplicationShutdownHook] my-project.DiscoveryClient: Unregistering ...
2024-12-19 17:48:23,127 INFO  [SpringApplicationShutdownHook] my-project.DiscoveryClient: DiscoveryClient_GATEWAY/host.docker.internal:gateway:8080 - deregister  status: 200
2024-12-19 17:48:23,127 INFO  [SpringApplicationShutdownHook] my-project.DiscoveryClient: Completed shut down of DiscoveryClient
2024-12-19 17:48:30,960 INFO  [background-preinit] gateway.Version: HV000001: Hibernate Validator 6.2.5.Final
2024-12-19 17:48:31,015 INFO  [main] gateway.GatewayApplication: Starting GatewayApplication using Java 1.8.0_432 on HASAN-HAIDER with PID 5284 (D:\co-quiz\gateway\target\classes started by HasanHaider in D:\co-quiz\gateway)
2024-12-19 17:48:31,026 INFO  [main] gateway.GatewayApplication: No active profile set, falling back to 1 default profile: "default"
2024-12-19 17:48:33,351 INFO  [main] gateway.GenericScope: BeanFactory id=334ccd63-eb51-3ee2-9704-dd815a95578a
2024-12-19 17:48:33,524 INFO  [main] gateway.PostProcessorRegistrationDelegate$BeanPostProcessorChecker: Bean 'org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration' of type [org.springframework.cloud.client.loadbalancer.reactive.LoadBalancerBeanPostProcessorAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
